name,brand,review_title,review_description,recommended_review,verifed_purchaser,helpful_count,not_helpful_count,reviewed_at,rating,average_rating,reviews_count
Hunting Simulator - PlayStation 4,Maximum Games,"I mean, it pretty good","It’s a hunting game. There’s guns. There’s animals. That’s basically all you need to make it good. BUT your character can walk through huge bushes but gets blocked by dandelions. But at the end of the day, it’s a good hunting game.",yes: I recommend this product,Verified Purchaser,1,1,3 years ago,4.0,3.1529,85
Hunting Simulator - PlayStation 4,Maximum Games,Not PS4 worthy,"I've played better hunting games on mobile app... 
Was really upset pretty much across the board on everything.  From graphics to game play",No: I don’t recommend this product,Verified Purchaser,1,2,3 years ago,2.0,3.1529,85
Hunting Simulator - PlayStation 4,Maximum Games,"Horrible graphics, cartoonish","I am a hunter not a gamer but I do enjoy playing games on occasion. Have been playing a game I got at Game Stop called The Hunter Call Of The Wild & absolutely love it. Then I was told about The Hunting Simulator by a Game Stop employee & thought it would be great. It is not, graphics are very bad, everything is just bad. Very big mistake buying this game. Did not enjoy it at all. I gave it a one star because it would not let me give it a zero.",No: I don’t recommend this product,Verified Purchaser,2,2,3 years ago,1.0,3.1529,85
Hunting Simulator - PlayStation 4,Maximum Games,Hunting simulator,Bought this a few days ago and it’s a waste of money,No: I don’t recommend this product,Verified Purchaser,1,3,3 years ago,1.0,3.1529,85
Hunting Simulator - PlayStation 4,Maximum Games,decent game,the game is decent for the price and is good for people that want to learn about hunting,No: I don’t recommend this product,Verified Purchaser,2,0,3 years ago,3.0,3.1529,85
Hunting Simulator - PlayStation 4,Maximum Games,Not so great feartures,The game is not so great. I got is game and I don't like the game at all.,No: I don’t recommend this product,,1,7,3 years ago,1.0,3.1529,85
Hunting Simulator - PlayStation 4,Maximum Games,hard but fun,played most of game so far no glitches and about as real as a video is going to get,yes: I recommend this product,,10,2,4 years ago,4.0,3.1529,85
WWE 2K19 - PlayStation 4,2K Games,Great Game!,It’s actually pretty dope. I stopped watching wrestling after attitude era was over but i still enjoy this game even though i barely know anyone on it lol,No: I don’t recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,Great Game.,"i love this line of wrestling games, the characters are real",No: I don’t recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,Trash,Career mode could of been way better. I loved the game at first but then it completely became wack.  Maybe next year they will do better.,No: I don’t recommend this product,Verified Purchaser,1,0,2 years ago,3.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,Happy husband,"Graphics are amazing! Husband has a lot
Of fun playing",No: I don’t recommend this product,Verified Purchaser,1,0,2 years ago,5.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,Same stuff,Not a whole lot different from past games in the series.,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,3.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,If you are a fan you'll Love this game.,Everything in the WWE universe is in this game.  I even like the entrances.  I like that the Superstars perform the moves they are famous for. So many events and arenas.,yes: I recommend this product,Verified Purchaser,1,0,2 years ago,5.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,WWE 2k19,It sucks when you customize a belt for tag team it doesn't say it and it just cut out,No: I don’t recommend this product,Verified Purchaser,1,0,2 years ago,1.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,No internet boredom,I like the intro. Beyond that it will get very old if you don’t have internet and no desire to create ur own storylines.,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,2.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,WWE 2k19 not worth it,"The graphics are lackluster and I've seen better on ps3. Creative mode is not impressive to me.  They have found of modes which are great ideas but i cant get beyond the poor mechanics and poor graphics. Oh, and the announcers say the same thing all the time.",No: I don’t recommend this product,Verified Purchaser,1,0,2 years ago,2.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,Create a character,Makes no sense to have two different create a character modes and not have them able to play together but awesome game otherwise,yes: I recommend this product,Verified Purchaser,1,0,2 years ago,4.0,4.2351,1195
Pokemon Black - Nintendo DS,Nintendo,takes my breathe away,pokemon black is a very awesome game because of the new pokemon and a bunch more new features. I've always loved pokemon and to me the older versions are better because they bring back so many memories. i really prefer pokemon black over white because i believe reshiram is stronger than zekrom.,yes: I recommend this product,,6,2,10 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,Overall Good.,"I reserved this game and got it the morning it was released and from the moment i played i was drawn into its new landscape and the overall story. However Some of the creatures they choose are rather poor with certain ones but there are some i just was in awe of. I loved that there where more 3-D effects while traveling and in battle along with a few more areas. If your a seasoned pokemon fan and have been since the begining then you will find this game rather easy to beat, but it is still a fun installment in the series.",yes: I recommend this product,,4,2,10 years ago,4.0,4.4195,553
Plants vs. Zombies - Xbox 360,PopCap Games,Good way to spend a summer evening.,"This game is fun to say the least. It is a challenge and it takes a long while to become old. With that being said, you have to accept the fact that it is in fact a very basic game. Over the summer I enjoyed many nights of talking with my friends as I casually played with my Co-op partner. Worth a purchase if you want to spend a few bucks.",yes: I recommend this product,,7,0,9 years ago,4.0,4.3364,110
Pokemon Black - Nintendo DS,Nintendo,Near perfect,"I picked up this game (first game for DS) only having played the older Pokemon Red/Blue and Yellow. I'm not a BIG fan of Pokemon but a really big RPG fan. I loved this game. The story really had me going till the end. I loved collecting all the different types of Pokemon, grant it some seemed a little childish but it was really in depth. Only problem once I beat the story I got burnt out and had to take a break before trying to catch all the Pokemon in the game. Other than that it is a really awesome RPG. I pretty much made this review for the people who are looking for a good RPG and do not know much about Pokemon and the series. Must buy epic RPG getting all new ones coming out.",yes: I recommend this product,,0,1,10 years ago,5.0,4.4195,553
Plants vs. Zombies - Xbox 360,PopCap Games,THIS GAME IS AWESOME,YOU SHOULD GET THIS GAME ITS BETER THE ONLINE AND I RECOMED THIS GAME TO EVERYONE OUT THERE!!!!!!! THANK YOU FOR READING GET THIS GAME TODAY!!!!!O YEAH THE ONLINE VEISON SUCKS!!!! GET TIS GAME ON THE XBOX 360!!!! I WISH THEY HAD THIS FOR THE WII!!!!,yes: I recommend this product,,8,0,9 years ago,5.0,4.3364,110
Pokemon Black - Nintendo DS,Nintendo,good pokemon game,this is a god pokemon game.a lot of new pokemon.but no pokemon from the old generations till the end of the game.i like the new triple battles too. overall good game.,yes: I recommend this product,,0,0,10 years ago,4.0,4.4195,553
Plants vs. Zombies - Xbox 360,PopCap Games,Love it!,"I bought this when it first came out. My kids and I still play it. We loved it so much, I bought it for Xbox 360 too. I love the Zombies. I love the all the little side games you can do. I'm even going to preorder The Sims 3 Super Natural so I can get all the PVZ gear. This is just an awesome game if you want to play for fun or just kill some time.",yes: I recommend this product,,6,4,9 years ago,5.0,4.3364,110
Pokemon Black - Nintendo DS,Nintendo,Another great pokemon game.,I got this game the first day it was out and I played it for about 4 hours in a single sitting. This game is amazing and the gym leader battles are intense. Some pokemon designs are pretty lame but most of them are amazing. I love this game!!!!!!!,yes: I recommend this product,,3,0,10 years ago,4.0,4.4195,553
Plants vs. Zombies - Xbox 360,PopCap Games,Hate this game!,Plants vs. zombies to me is a very boring game. It may have a long story mode but its so boring when you are finished. I also hate the music because it plays over and over and over again. All I have to say is I hate this game!!!,No: I don’t recommend this product,,6,11,9 years ago,2.0,4.3364,110
Pokemon Black - Nintendo DS,Nintendo,AWSOME GAME,"It is defantly the best game for ds in 2011, and it never get's boring",yes: I recommend this product,,0,0,10 years ago,5.0,4.4195,553
Plants vs. Zombies - Xbox 360,PopCap Games,PLANTS VS. ZOMBIES!!!!!!!!!!!!!,Plants vs. zombies is great I have it on my computer as well. this game also has peggle and zuma included they are awesome too.All in all Plants vs. zombies is great I would recommend this to a friend.,yes: I recommend this product,,5,1,9 years ago,5.0,4.3364,110
Pokemon Black - Nintendo DS,Nintendo,This was one of my favorite games.,I have 37 DS games and out of all of them this is one of my favorites. I've beaten the game and I caught nearly every legendary pokemon in but I still really like it.,yes: I recommend this product,,0,0,10 years ago,5.0,4.4195,553
Plants vs. Zombies - Xbox 360,PopCap Games,great,"Sweet game to kill some time...
Addictive, I have it on my phone to.",yes: I recommend this product,,5,1,10 years ago,5.0,4.3364,110
Pokemon Black - Nintendo DS,Nintendo,Very excellent game,"It's really nice to see how much Pokemon has gone through and how much it's changed. From the beginning with Pokemon versions Blue and Red, all the way to this. Pokemon may have been a laughing stock to some people who are too ""cool"" to play it, or even look at it, but, when this was released, a lot of people were talking about it. ... And now, onto the review, overall, this game was REALLY great, it had really good sound, music, gameplay, etc. However, there's a little thing that might be ugly at first, but then you wont recognize it. And that thing is the zoomed in sprites of your pokemon in the battle, it looks pretty pixelated and unappealing, but, you'll hardly notice it.",yes: I recommend this product,,1,0,10 years ago,5.0,4.4195,553
Plants vs. Zombies - Xbox 360,PopCap Games,What an awesome game!!,"I recently bought this game before Thanksgiving for less then 20 bucks. I am so glad that I did. I have played the pc version and was hooked.. I do like the xbox version MUCH better then pc version because collecting the sun by hitting the button on the xbox is easier then clicking all over on the pc collecting it! There is so much to do with this game... Adventure which you have to do if you want to unlock other parts of the game.. Once you finish that you can access Mini games which are way fun to do.. and Puzzle games.. Also zen garden which is cool... You also get money which you can spend at crazy daves to upgrade stuff... There is an online play I believe where you can view peoples houses and stuff, I am not sure because I haven't tried anything out... Also there is a coop and vs mode.. where you can play as zombies... Also in adventure mode two people can battle together.. Plus you get two games peggle and zuma.. what's not to love? What a fun fun fun game! My kids and hubby love it too, they are just as addicted as I am to PvZ.. It def is a must have!",yes: I recommend this product,,10,2,10 years ago,5.0,4.3364,110
Pokemon Black - Nintendo DS,Nintendo,Good but way to easy to beat.,"Well the game is good. The new pokemon are just a big NO. What has happened to pokemon since gen 1 it just keeps getting worse. The gameplay is fun but way to easy. The gym leaders keep getting weaker and your rivals suck. Whoever came up with the idea of team plasma .... its not working. The graphics where great and the story was easy. But the lasting appeal is a 1 because it lasted me a week! It took a whole week to finish a game. The old ones last a long time because of the after story's and the other legendary's, But this is a failure at time.",No: I don’t recommend this product,,4,1,10 years ago,4.0,4.4195,553
Plants vs. Zombies - Xbox 360,PopCap Games,may feel weird at first but than it is awesome,when you play the pc version it feels weird but youll get used to it overall great graphic great co-op great gameplay the there is nothing better than this game i swear,yes: I recommend this product,,1,1,10 years ago,5.0,4.3364,110
Pokemon Black - Nintendo DS,Nintendo,UGH!,"Where do I start on this game....... Well the new pokemon are stupid, their names are stupid, and you can only catch them until you beat the game. Seriously Nintendo! You don't even have PIKACHU in this game.
It was fun at first, then it got EXTREMELY BORING. If any new people to the pokemon world are reading this, go to gamestop and buy Pokemon Platinum Version, the best game BY FAR.",No: I don’t recommend this product,,1,19,10 years ago,2.0,4.4195,553
Plants vs. Zombies - Xbox 360,PopCap Games,Amazing game.,This is a great game for any age from a casual gamer to hardcore. 5 STARS,yes: I recommend this product,,0,0,10 years ago,5.0,4.3364,110
Plants vs. Zombies - Xbox 360,PopCap Games,THIS GAME IS FOR EVERYONE!!,My boys and I love playing this game. I had to fight over the controller just to play.lol 1 or 2 players can play. Since we bought it. We shared it with all of our friends n family. And yes they went out and bought it too.. LOL..,yes: I recommend this product,,0,0,10 years ago,5.0,4.3364,110
WWE 2K19 - PlayStation 4,2K Games,Better with room to improve,Improved over last year's edition....the banter during the match still gets old really fast. The tower mode and career mode are really good.,yes: I recommend this product,Verified Purchaser,1,0,2 years ago,4.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,"Big Roster, but gameplay lacking","The game has plenty of characters and the usual deep amount of game modes, but I find the gameplay not as good as previous entries, but better than '18.  The mini games involved in submission and pinfall are not as good as the 15 and 16 versions.  I recommend those older versions for much less unless you need a new wrestler(s).",No: I don’t recommend this product,Verified Purchaser,0,0,2 years ago,3.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,Great return,"Just got the game a few days ago haven't played a wrestling game in a while, still getting the hang on it, but great rosters,  legends, and titles",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,4.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,Cool fun game,"Fun wwe game , probably the best since 2008 WWE game",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,Amazing!!!,I love this game the career mode storyline is so good.,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,Nothing special,"I bought this game a week ago, this game is nothing special at all.
They make the reversals hard to do it’s either to fast, to slow or shows green but doesn’t work properly. 
I find the controls very slow and the character takes way to long to get up and do anything. I’m actually close to just removing this game off my system because it’s so annoying. This game has a lot of potential if they fixed a few things.",No: I don’t recommend this product,,0,0,2 years ago,2.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,Very pleased,"Overall very good game. Only negative is the story mode, it has some very good parts just wish it was longer, or more elaborate.",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,4.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,"Ok, but not the best",Got this for my nephew(11) & got it back 2days later cause he had issues with gameplay. I tried playing and saw what he meant. Controls aren't the greatest. Will be returning it. Others might love this game so check other reviews.,No: I don’t recommend this product,Verified Purchaser,1,0,2 years ago,1.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,Why aren’t all the characters unlocked.,My kids love this game. We wish all the characters were unlocked without having to buy a season pass for $29.99 but other than that they live the game.,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,4.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,WWE 2k19,A very ambitious game. I can see what the the developers had in mind. But the game  ultimately fails to capture the true esque of what pro wrestiling is. Final score 5/10.,No: I don’t recommend this product,Verified Purchaser,0,0,2 years ago,3.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,"Love WWE, not a good game",Controls are slow and either your to slow or to fast when it wants you to hit a button.,No: I don’t recommend this product,Verified Purchaser,0,0,2 years ago,1.0,4.2351,1195
Plants vs. Zombies - Xbox 360,PopCap Games,Amazing&Addictive,"I LOVE this game! I wasn't sure about it at first, so i downloaded the Demo. Played through the first few levels and was hooked. I went and bought the game that day. I could play this game for days.
The graphics are great for this kind of game. The sound isn't the best, but they will do. Obviously the last appeal is 10 out of 10. It was challenging at points but that's what was great about it.
I would for sure recommend this game to anyone, Its one of my favorite Xbox games... I mean you can't not buy this game, and just let the Zombies take over, can you?!",yes: I recommend this product,,0,0,10 years ago,4.0,4.3364,110
WWE 2K19 - PlayStation 4,2K Games,WWE Game,"My nephew is a wrestling nut and loves it! For a wrestling game, it’s pretty legit.",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,4.0,4.2351,1195
Plants vs. Zombies - Xbox 360,PopCap Games,Pop cap collection is the best!!,If your looking for some real fun. and need a brake from battlle field cod and halo. this is it. plants vs zombies might just be the best arcade game ever made. and on top of that you get peggle which is amazing !!!!!!!!!!!!!!. zuma pretty. for a really low price. if you do not own this i feel bad for you cause trust me go get it you will not regret it,yes: I recommend this product,,0,0,10 years ago,5.0,4.3364,110
WWE 2K19 - PlayStation 4,2K Games,Amazing graphics,"Amazing Graphics, but controls can be hard to catch up on. My boys (7 and 10) like it but there are constant tutorials on extra moves that seem hard to follow. But the stories are great, the fluid movements make it feel real. Highly recommend for WWE fans.",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,4.0,4.2351,1195
Plants vs. Zombies - Xbox 360,PopCap Games,good game,Best 20 dollars i ever spent in co-op mode you can do adventure or versus.,yes: I recommend this product,,0,1,10 years ago,4.0,4.3364,110
Pokemon Black - Nintendo DS,Nintendo,Awesome,i have only played white but I know it's the same! I LUV it :),yes: I recommend this product,,0,0,10 years ago,5.0,4.4195,553
WWE 2K19 - PlayStation 4,2K Games,What I think cause you asked,Great fun for the family......Graphics are awsome and you can create any wrestler in the word....,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.2351,1195
Plants vs. Zombies - Xbox 360,PopCap Games,Awesome!!,This is one of the best Strategy games i've ever play its got two cool thing zombies and action plants and the 1 vs. 1 is pretty fun when one player is plants and another is zombiez.,yes: I recommend this product,,1,0,10 years ago,5.0,4.3364,110
Pokemon Black - Nintendo DS,Nintendo,AWESOME,Really good game but at the end once i collected all the pokemon it got really boring. The graphics were really good. Sound awesome. But the lasting appeal was ok.... It was addictive. Very fun to play. But the thing is that once you finish everything there is too do. It gets quite boring. Overall pretty good game.,yes: I recommend this product,,2,0,10 years ago,4.0,4.4195,553
WWE 2K19 - PlayStation 4,2K Games,Wwe2k19,"My player mode could be put together better. It’s seems like it was made in 2007, last years was better my player gets worse every year.",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,3.0,4.2351,1195
Plants vs. Zombies - Xbox 360,PopCap Games,BEST GAME EVA,I have played this before and might get it today and i love it!!!!!!!!!!,yes: I recommend this product,,2,1,10 years ago,5.0,4.3364,110
Pokemon Black - Nintendo DS,Nintendo,GREAT GAME! DEFINITELY RECOMMENDED!,"I WOULD RECOMMEND THIS GAME TO ANYONE WHO LOVES POKEMON. GREAT GRAPHICS, GREAT SOUNDS AND MUSIC, AND GREAT GAMEPLAY!",yes: I recommend this product,,0,0,10 years ago,5.0,4.4195,553
WWE 2K19 - PlayStation 4,2K Games,WWE 2k19 not great but it's getting there.,WWE 2K 19 it's by far the best WWE game by 2K they finally gave it a percentage of the attention they give NBA 2K and it shows hopefully they build upon this and make 2K20 even better,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,4.0,4.2351,1195
Plants vs. Zombies - Xbox 360,PopCap Games,Pretty Good,"Plants vs Zombies is a very fun and addicting game. The graphics are totally cartoon, but that doesn't change how fun it is. You have to use lots of strategy to complete each level. The different plants and zombies get very creative and funny. I would suggest this buying this game.",yes: I recommend this product,,0,0,10 years ago,4.0,4.3364,110
Pokemon Black - Nintendo DS,Nintendo,best pokemon game ever!!!!!!!,"I love this game!,i've had this game for 4 months now.And its still fun!My sister had pokemon heart gold,but the graphics sucked.These graphics are awsome!",yes: I recommend this product,,0,1,10 years ago,5.0,4.4195,553
WWE 2K19 - PlayStation 4,2K Games,Great game,The graphics are really good. Game play is awesome.,No: I don’t recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.2351,1195
Plants vs. Zombies - Xbox 360,PopCap Games,Zombie Attack,The best part of the game is vs. and the campaign.,yes: I recommend this product,,3,1,10 years ago,4.0,4.3364,110
Pokemon Black - Nintendo DS,Nintendo,awesome game,this game is the best pokemon game ever made on ds,yes: I recommend this product,,0,1,10 years ago,4.0,4.4195,553
WWE 2K19 - PlayStation 4,2K Games,Nakamura!,Great graphics fun addicting game. Nakamura especially,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.2351,1195
Plants vs. Zombies - Xbox 360,PopCap Games,amazing,this game is action- packed and hard to stop playing!,yes: I recommend this product,,0,0,10 years ago,5.0,4.3364,110
Pokemon Black - Nintendo DS,Nintendo,so many legendaries,"this game is tottaly awsome.You can cacth the legendarypokemon victini,reshiram,torndus,kyreum,volcarona,and landorus.You can transfer pokemon from other games to black.",yes: I recommend this product,,0,0,10 years ago,5.0,4.4195,553
WWE 2K19 - PlayStation 4,2K Games,Ree,"Fun wrassling game, carreer mode is spiced up, creation suite is great as always and an excellent 2K Showcase, not much new for universe mode however",No: I don’t recommend this product,Verified Purchaser,0,0,2 years ago,4.0,4.2351,1195
Plants vs. Zombies - Xbox 360,PopCap Games,Won't last too long,"The first time I ever expeirenced the game was a demo online.I thought it was a awsome,fun,cool,addictive game.When I got the game for the xbox 360 I played the game for about a a month. Then the game kinda got hard and you had so many plants but could only use a certain a mount. After a while I started playing other games and forgot about it.
But don't get me wrong it's an exellent game and it comes whith two other games with it!!",yes: I recommend this product,,3,0,10 years ago,4.0,4.3364,110
Pokemon Black - Nintendo DS,Nintendo,It's as revolutionary as Gen II[That's good],"Alright, I did enjoy Black. When I first heard about it, I was going ""YES! YES!"" Then, after a little while, I was thinking it'd be roughly the same as any other Pokemon game, save for the Unova Region's quirks.

At long last, I got the game on the 14th, and I've enjoyed it since. I must say, the Global Link is a great idea, something that I'm glad they implemented this Generation. Use of WPA Wi-Fi[for us DSi-Users] means less dropped battles and trades, the GTS resemble the one introduced in HG/SS, and I love the Random Match-Up![yet another feature I've long-awaited!] The graphics look great, as are the movements, similar to the ones introduced in Stadium, and every other Home-Console spin-off. The Battle Subway is quite unique, in my opinion, and I love how much attention they devoted to the trains alone![I'm a fan of trains]

Alright, there are a few cons though, but nothing major.

-Not every Pokemon can be seen or captured until Nintendo releases an Event. Japan has had a bunch so far, mainly Dream World, but everywhere else lacks Events to introduce the remaining few Pokemon unavailable.[can you say Keldeo?]

-Pixelation. The idle-movements of Pokemon are awesome, but, it doesn't look to great on some, if they're on your team. For example, Rapidash looks awesome, as the pixels are moving fast with the fire-effect. However, Zapdos looks somewhat distorted from the back.

-Connection. I love how the C-Gear teases me whenever it finds a signal, but I'm still required to go to DSi Settings, and configure it to work. Not funny, C-Gear.

-Story Length. Nintendo seems to want to emphasize connectivity even more. The Single Player Adventure isn't as long as it was in Crystal, for instance. Granted, there's so much to do afterwards, but still, I'd have liked a little more conflict with Team Plasma.

-Lack of a Move Tutor. Why Nintendo, why? This could have made Sweet Hearts more useful, rather than just restoring 20hp! Think of the Shards system in D/P/Plt.

-Names. Alright, this i a low blow, but... Ducklett? REALLY? Nintendo, you failed on some of the names. Thank goodness we can still Nickname them. -.-

As for Pros...[in addition to everything stated earlier]

-Pokedex. The Pokedex now is more 'accurate', let's say. For example, if you catch or see a Shiny Patrat[why you would WANT a Patrat to begin with is beyond me], it will record it as shiny.

-Graphics. This ought to shut up those who say the Pokemon series has terrible graphics. The Pokemon Series has never been about graphics, but Nintendo updated them because that's all gamers think about these days.

-Music. Another definite win for Ninty, the music is greatly improved, as usual. There are so many memorable themes, with the hidden options in some areas to add sound.

-Connectivity. We're using Infrared again, which is great, because it means I don't have to fly or walk to a town, just to save and wait for it to connect. Swapping Friend Codes is much easier too.

-Version differences. This makes it more necessary to trade with White[since this is a Black review] than with the Counter-Versions in past Generation, than for just a few Pokemon. White has more Pokemon, while Black has more items. So, you'll be hoping to find someone to get you a few little Pokemon from White Forest in exchange for some Fire Stones from Black City.

-Seasons. Another update from Gen II, we now have Seasons. This affects the terrain, the Pokemon that appear, and makes an otherwise uninteresting Pokemon unique.

That's about it, enjoy the game!",yes: I recommend this product,,15,1,10 years ago,5.0,4.4195,553
WWE 2K19 - PlayStation 4,2K Games,Poor game.,Nothing new worth the updated roster. Confusing menus. Removed voice acting from career mode. Time for a complete overhaul of the series instead of yearly roster updates.,No: I don’t recommend this product,Verified Purchaser,1,0,2 years ago,1.0,4.2351,1195
Plants vs. Zombies - Xbox 360,PopCap Games,It's truthfully better then i thought,i am more of a fps or rpg kind of gamer but plants vs zombies has alot of replay value and alot of never ending fun. the game is very cheap for those going through financial issues can afford it. even if you think it will suck you will probably like it and be hooked.,yes: I recommend this product,,1,0,10 years ago,4.0,4.3364,110
Pokemon Black - Nintendo DS,Nintendo,great for new pokemon lovers,"i have been a fan for as long as i can remeber and being under 18 of age, i would say this game is perfect for new pokemon fans , or some one like me who has never played a pokemon game, i have not recently watched or kept up to date with the series, but for not doing this i completly understand what is going on. i recommend this. a friend of mine were talking about it and she showed it to me. i enjoy it. i am a girl, i love gaming, but this has a twist to the normal pokemon sega. instead team rocket their is a different team. i dont want to be a spoiler. this is a must buy!",yes: I recommend this product,,1,0,10 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,to hard and isnt as fun as u think,it may sound great but honestly it isnt that great its tooo hard for me and its not that easy and honestly i dont like it.i just got it and im thinking about trading it in. honestly i dont like it that much,No: I don’t recommend this product,,0,12,10 years ago,3.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,A Great Last Game to the DS,"This was the last game for the DS to some. The 3DS was about a month away, and no one could wait. But Nintendo pulled out a new Pokemon main series game to end the DS off, and we had no problem waiting another month for the 3DS. This game, in my opinion, is what Pokemon Diamand and Pearl should have been. It actually boosted up the graphics, made the Pokemon always moving, added a new camera view (both in battle and out), and made online play accessable. Plus the game has a lot of content... including 150 ALL NEW Pokemon. So... let's get on with the review. -----GRAPHICS------ Nothing ground-breaking, but they still look very nice, and the animations are great! -----FEATURES----- The game features 150 new Pokemon. That might be enough to make you want to buy this game. Plus there is a whole new region to explore with new cities, characters, and a whole new dramatic story. Plus all of the Pokemon from past versions are able to be caught or traded after the main game is over... so replay value is pretty high. -----GAMEPLAY----- The gameplay is awesome. It is Pokemon (and its fast paced, unlike diamand and pearl were). You run around and explore areas, finding your way through puzzles and areas, and pitting your Pokemon together in classic RPG battles. Pokemon in its prime. -----CONCLUSION----- This game is awesome. If you do not own either black or white, buy one of them (or both!!!). These games are true Pokemon classics... enough said!",yes: I recommend this product,,8,1,10 years ago,5.0,4.4195,553
WWE 2K19 - PlayStation 4,2K Games,Horrible game Dont buy it,Most horrible game I ever played in my life. I returned this game 2 days later. The controls are trash and the graphics are horrible. I never experienced such a horrible game in my life. Dont buy this game you will regret it,No: I don’t recommend this product,Verified Purchaser,0,3,2 years ago,1.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,WWE Franchise mode,"Great game, could use some improvement on the WWE Universe section",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,4.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,Fun,Game is fun to play. It's pretty cool you can play by yourself or online. You can earn different people the more you play.,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,To many glitches,Has to many glitches in match always freezing in main event overall yall rushed the released before perfecting it.,No: I don’t recommend this product,Verified Purchaser,0,1,2 years ago,1.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,Good game. Better than 2k18 that they did,Not the best graphics but still overall a good game,yes: I recommend this product,Verified Purchaser,1,1,2 years ago,4.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,Nice but I am not ready...,Create a character was too hard to understand and I gave up.,No: I don’t recommend this product,Verified Purchaser,1,1,2 years ago,3.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,Good game but...,"Great game with great graphics and creation modes. Showcase was a bit short though. MyCareer isn't what you'd expect and it's a story, not YOUR OWN career. It was cheesy. Universe mode needs to freaking step it up and make it like SvR 2007 GM Mode. Good game, lacks replayability.",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,4.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,WWE 2K19,"Lackluster roster, same old WWE 2K, boring, returned it within days of purchase.",No: I don’t recommend this product,Verified Purchaser,0,0,2 years ago,1.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,Bad character design,"They did a terrible job with the Ultimate Warrior, doesn’t even look like him",No: I don’t recommend this product,Verified Purchaser,0,1,2 years ago,4.0,4.2351,1195
WWE 2K19 - PlayStation 4,2K Games,Pretty neat,Its good it adds some cool new features but don't expect anything significant.,yes: I recommend this product,Verified Purchaser,1,0,2 years ago,4.0,4.2351,1195
Plants vs. Zombies - Xbox 360,PopCap Games,They didnt call it plants vs. zombies for nothing.,I love this game so much!!! The plants are very cool too so are the zombies and how they look,No: I don’t recommend this product,,3,1,10 years ago,5.0,4.3364,110
Plants vs. Zombies - Xbox 360,PopCap Games,"Good,Great,Awsome call it what you want but I call",I say this game is Suprisingly affordable is a great and challenging game good on all systems wether its handheld ex: i Pod or console ex: X-box 360,yes: I recommend this product,,1,1,10 years ago,5.0,4.3364,110
Plants vs. Zombies - Xbox 360,PopCap Games,it sucks,this game is more for little kids i am more of call of duty or dead rising 2 person,No: I don’t recommend this product,,5,49,10 years ago,2.0,4.3364,110
